uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
19266287	1.61133761479e-05	0.00244924113574	0.000920270822556	0.000175913508502	9.78487258698e-05	0.3	0.111111111111	0.692307692308	0.9875
216776631	0.0221924762162	0.00183599220548	0.0101172630803	0.00170532624712	0.0347642544626	0.4	0.111111111111	0.846153846154	0.475
29590509	1.00301876109e-05	0.000535654167652	0.00894977664856	0.00598519843044	2.79567788199e-05	0.3	0.111111111111	0.384615384615	0.75
92591950	4.5114623824e-05	0.000324145863135	0.00497003403859	0.00045116641004	0.000232973156833	0.3	0.111111111111	1.0	0.3625
2295018296	2.0753575776e-05	2.12759832946e-05	0.000237212665442	0.000188330932631	7.45514101865e-05	0.8	0.0	0.923076923077	0.9625
4340820854	6.79053604124e-07	6.25764214547e-05	7.71655658665e-05	5.17392672064e-05	0.0	0.9	0.333333333333	0.692307692308	0.45
4825930887	2.13618946297e-06	0.00017896856536	0.000533014001263	0.00157080415239	2.32973156833e-05	1.0	0.222222222222	0.615384615385	0.58125
790903590	2.08667513767e-05	0.00259316690508	0.00373824296865	0.00062914948923	0.00015376228351	0.6	0.0	1.0	0.95625
874865167	1.13175600687e-05	0.000853542388642	0.0789032200905	0.0378193347572	7.45514101865e-05	0.6	0.222222222222	0.923076923077	0.26875
2236855903	6.26709888806e-06	0.000439286478612	0.00472996338923	0.00245451083627	4.65946313666e-05	0.7	0.111111111111	0.692307692308	0.5625
2590343858	2.26351201375e-06	0.000760929284889	0.000527298033421	0.000138661236113	0.0	0.8	0.222222222222	0.846153846154	0.725
2368167096	3.73479482268e-06	0.000470574689339	0.0010960368337	0.000858871835626	9.31892627331e-06	0.8	0.111111111111	0.538461538462	0.81875
952755865	2.47571626503e-05	0.0024692655906	0.00276938641943	0.000689167039189	8.85297995965e-05	0.6	0.111111111111	1.0	0.8
174925229	7.07347504296e-07	1.376681272e-05	2.14348794074e-05	0.0	4.65946313666e-06	0.4	0.111111111111	0.538461538462	0.0
940501590	3.64991312216e-06	0.000823505706344	0.00421981325933	0.00572650209441	2.32973156833e-05	0.6	0.111111111111	0.384615384615	0.40625
69401520	1.810809611e-06	0.000191483849651	0.000240070649363	2.06957068826e-05	1.86378525466e-05	0.3	0.111111111111	0.769230769231	0.875
204192344	6.50759703952e-06	0.00063577644198	0.012117851825	4.13914137651e-05	1.86378525466e-05	0.4	0.111111111111	0.846153846154	0.1125
244255664	7.07771912798e-05	1.25152842909e-05	0.000850250216492	0.000184191791255	0.000228313693696	0.5	0.111111111111	0.846153846154	0.625
624424692	1.52787060928e-06	0.000214011361375	0.000214348794074	7.65741154655e-05	4.65946313666e-06	0.6	0.111111111111	1.0	0.5875
2966205003	4.25398789083e-05	0.00149807952963	0.00123893602975	0.00174257851951	0.000568454502672	0.9	0.222222222222	0.846153846154	0.48125
839041598	5.95586598617e-06	0.0017508882723	0.00976858904192	0.000167635225749	5.12540945032e-05	0.6	0.111111111111	1.0	0.95625
3633358032	4.55390323265e-05	0.0062588936739	0.0113704890296	0.00686062683157	0.000284227251336	0.9	0.222222222222	0.769230769231	0.99375
14640695	1.59436127468e-05	0.000778450682896	0.00537158077949	0.000198678786073	0.00019569745174	0.2	0.111111111111	0.384615384615	0.60625
719339280	1.33971617314e-05	6.75825351711e-05	0.00368537026611	0.00533535323433	1.397838941e-05	0.6	0.111111111111	0.692307692308	0.3125
4542922882	2.97085951804e-07	4.38034950183e-05	0.000880259047663	1.24174241295e-05	4.65946313666e-06	0.9	0.222222222222	0.769230769231	0.0
905717526	5.29095933213e-06	0.00160696250296	0.00419266241208	4.13914137651e-05	5.12540945032e-05	0.6	0.111111111111	1.0	0.79375
15896985	6.16807023746e-06	3.12882107274e-05	0.000210061818192	0.0	9.31892627331e-05	0.2	0.111111111111	1.0	0.63125
557334459	0.000188140289193	0.0115641226848	0.0126022800996	0.00104099405619	0.00134192538336	0.6	0.0	0.923076923077	0.7625
317934789	8.4315822512e-06	0.00248178087489	0.000342958070518	6.20871206477e-06	9.31892627331e-05	0.5	0.0	0.923076923077	0.725
498606133	3.0797910337e-05	0.000549420980372	0.0618967867687	0.0456133379692	0.00012580550469	0.6	0.0	0.923076923077	0.68125
1066130576	1.00726284612e-05	0.000484341502059	0.0143127834763	0.0163392605838	2.79567788199e-05	0.7	0.0	0.769230769231	0.30625
49715720	3.8196765232e-05	0.00116517296749	0.178795474097	0.00224134505538	0.000633686986585	0.3	0.0	0.692307692308	0.34375
152887445	0.000331802567315	9.76192174693e-05	0.0112747465683	5.17392672064e-05	0.00287488875532	0.4	0.111111111111	0.461538461538	0.6625
162130269	8.07790849905e-06	0.000282845424975	0.000965998565292	0.000111756817166	0.000186378525466	0.4	0.111111111111	0.769230769231	0.3125
172882920	5.65878003436e-08	0.000397986040452	2.57218552888e-05	6.20871206477e-06	0.0	0.4	0.111111111111	0.923076923077	0.1125
18027868	3.4094149707e-06	0.000672070766423	0.00069877706868	0.00372936638024	3.26162419566e-05	0.2	0.111111111111	0.846153846154	0.6625
113635077	0.000123743372401	0.00356810755135	0.0336484736937	3.51827017004e-05	0.000754833028138	0.4	0.111111111111	0.692307692308	0.90625
635904401	5.07875508084e-06	0.000111386030189	0.00133039151522	8.48523982185e-05	4.19351682299e-05	0.6	0.222222222222	0.230769230769	0.5375
14203536	8.21937799991e-06	0.00038672228459	0.0745490815869	0.0276763688141	0.00018171906233	0.2	0.0	0.230769230769	0.8375
24306618	2.43610480479e-05	0.00161572320196	0.0358605532485	0.00235931058461	0.000293546177609	0.3	0.111111111111	0.846153846154	0.525
353351870	6.24729315794e-05	0.00209881317559	0.242964358083	0.0994201062932	0.00120680095239	0.5	0.222222222222	0.769230769231	0.74375
862131258	9.09648890524e-06	0.00152936774035	0.00310948650603	0.00168256096955	8.85297995965e-05	0.6	0.111111111111	0.692307692308	0.85625
1023193092	6.43686228909e-06	0.000301618351412	0.00358962780475	0.00357207900793	1.397838941e-05	0.6	0.111111111111	0.692307692308	0.51875
128210898	5.7464911249e-05	0.00418636259532	0.00566309513943	0.00153976059206	0.000545157186989	0.4	0.222222222222	0.846153846154	1.0
4013838856	6.5217439896e-06	0.000245299572102	0.00032009419915	7.86436861537e-05	2.79567788199e-05	0.9	0.222222222222	0.692307692308	1.0
1343876084	1.2675667277e-05	0.00147304896104	0.00303374993212	0.000223513634332	0.000158421746646	0.7	0.0	0.846153846154	0.86875
560595425	0.00017460165796	0.000162698695782	0.0925815311363	0.0610585440156	0.000647665375995	0.6	0.0	0.923076923077	0.18125
587931720	1.37366885334e-05	0.00114264545576	0.00265363807063	0.0005815493634	0.000130464967826	0.6	0.111111111111	0.846153846154	0.625
3409254867	9.50675045773e-06	0.000277839311259	0.000338671094636	0.00040356628421	6.52324839132e-05	0.9	0.333333333333	0.923076923077	0.61875
49010609	1.96076728191e-05	0.00219768392149	8.85975015505e-05	0.0	1.397838941e-05	0.3	0.111111111111	1.0	0.51875
3433544427	4.10261552491e-06	0.000301618351412	8.1452541748e-05	2.48348482591e-05	6.05730207765e-05	0.9	0.222222222222	0.538461538462	0.30625
17888100	1.67075480515e-05	0.000918621866955	0.0314363941388	0.00579686749781	0.000256270472516	0.2	0.111111111111	0.615384615385	0.35
93294953	6.57833178995e-06	0.000563187793092	0.000391543797175	1.44869948178e-05	6.52324839132e-05	0.3	0.0	0.923076923077	0.26875
1389906121	9.80383640954e-06	0.00154188302464	0.0290056788141	0.0229639563569	2.32973156833e-05	0.7	0.111111111111	0.769230769231	0.075
7702542	0.00527751972955	0.0046932316091	0.13460532671	0.0273886984884	0.0320664253065	0.1	0.111111111111	0.384615384615	0.99375
3016501992	2.43044602476e-05	0.00354558003962	0.00520438872011	0.0062914948923	7.92108733232e-05	0.9	0.333333333333	0.769230769231	0.85
35536897	1.01716571118e-05	0.00055317556566	0.0410449360812	0.0334152883326	2.79567788199e-05	0.3	0.0	0.846153846154	0.2625
31296078	4.14364168016e-05	0.00316010928346	0.0155302846266	0.000264905048097	0.000172400136056	0.3	0.111111111111	0.923076923077	1.0
17000866	4.55673262267e-05	0.000423016609034	0.00942420197944	0.000879567542509	0.000274908325063	0.2	0.111111111111	0.692307692308	0.7125
21695125	1.10063271668e-05	0.000834769462206	0.00128895074836	0.00182536134704	8.85297995965e-05	0.3	0.111111111111	0.923076923077	0.64375
2232234570	2.50542486021e-05	0.00234411274769	0.00163047982692	0.00243381512939	0.000288886714473	0.7	0.0	1.0	1.0
2666776129	5.65878003436e-08	1.376681272e-05	2.14348794074e-05	4.13914137651e-06	0.0	0.8	0.0	0.846153846154	0.0
143628199	1.7457336406e-05	0.00143174852288	0.0154173942617	0.00135349923012	0.000149102820373	0.4	0.111111111111	0.692307692308	0.9
369044765	6.45100923918e-06	0.000448047177616	0.00130752764385	0.0	0.00011182711528	0.5	0.222222222222	1.0	0.425
3630049992	1.83203003613e-05	0.00217015029605	0.00621468603618	0.00252694581036	0.000228313693696	0.9	0.222222222222	0.923076923077	0.9875
28054095	2.1899478733e-05	0.000471826217768	0.00240356447755	0.000697445321942	0.000186378525466	0.3	0.111111111111	0.846153846154	0.44375
24408575	3.50561423129e-05	0.00197366033268	0.0572825717283	0.00268216361198	0.000768811417548	0.3	0.0	0.384615384615	0.73125
25856559	3.24955443473e-05	0.00280717826646	7.00206060641e-05	0.0	0.000363438124659	0.3	0.111111111111	0.461538461538	0.36875
34094609	5.2202245817e-06	0.000274084725972	0.0386971022901	0.000424261991093	5.12540945032e-05	0.3	0.222222222222	0.692307692308	0.4875
2896546515	8.50231700163e-06	0.000241544986815	0.000341529078557	8.27828275303e-06	4.19351682299e-05	0.8	0.222222222222	0.846153846154	0.54375
3485520135	1.01433632116e-05	0.00183849526234	0.00473139238119	0.0	6.05730207765e-05	0.9	0.0	0.769230769231	0.19375
124540457	4.80288955417e-05	0.000654549368416	0.00106745699449	8.27828275303e-06	0.00100178457438	0.4	0.111111111111	0.461538461538	0.98125
2366681	7.95200064329e-05	0.00118394589392	0.0355061632423	0.0572670905147	0.000955189943015	0.1	0.333333333333	0.692307692308	0.70625
23124635	0.000114646883496	0.000195238434939	0.00112604566487	0.000204887498137	0.00264191559848	0.3	0.222222222222	0.692307692308	0.80625
21980139	2.0088669122e-06	0.000116392143906	0.000484428274607	0.000105548105101	1.86378525466e-05	0.3	0.111111111111	0.692307692308	0.35
4159718177	3.41365905573e-05	0.00438034950183	0.000940276710003	0.000447027268663	9.31892627331e-05	0.9	0.111111111111	0.923076923077	0.70625
779576	2.81807245711e-05	0.00289979137021	0.0319108194697	0.0310994387324	0.000577773428946	0.1	0.111111111111	0.846153846154	0.375
636458745	2.50966894524e-05	0.0020262245267	0.0101787097346	0.020002400702	0.00018171906233	0.6	0.111111111111	0.461538461538	0.94375
932800111	7.01688724261e-05	0.00583963165015	0.0327853625496	0.0261676517823	0.000554476113262	0.6	0.111111111111	0.769230769231	0.925
1672224415	2.16448336314e-06	0.000530648053936	0.0016819235375	0.00800716899286	4.65946313666e-06	0.7	0.222222222222	0.846153846154	0.1
22840740	1.58445840962e-05	0.000764683870176	0.0206246409658	0.00568718025133	0.000232973156833	0.3	0.222222222222	0.615384615385	1.0
368620668	2.77280221684e-06	0.000191483849651	0.00117463139152	9.10611102833e-05	2.32973156833e-05	0.5	0.111111111111	0.923076923077	0.9625
118885542	9.4360157073e-06	0.00103751706772	0.0119849555726	0.00505182205003	0.000149102820373	0.4	0.0	0.846153846154	0.9875
90440230	9.77554250936e-06	0.000511875127499	0.040254703527	0.00156045629895	0.000260929935653	0.3	0.0	0.461538461538	0.75625
338779219	5.44374639306e-05	0.000826008763202	0.00654335418709	0.00409154125068	0.000442648997982	0.5	0.111111111111	0.538461538462	0.7625
246769138	0.000190516976807	0.000692095221289	0.00398117160193	2.06957068826e-06	0.00362040285718	0.5	0.111111111111	0.615384615385	0.875
127929667	1.66934011014e-05	0.000564439321521	0.000537300977145	7.03654034007e-05	0.000260929935653	0.4	0.0	0.769230769231	0.9625
476848835	2.89729537759e-05	0.0025681363365	0.0246115285355	0.0044226725608	0.000149102820373	0.6	0.0	0.692307692308	0.15625
23654825	9.07526848011e-05	4.50550234474e-05	0.00381112155863	2.69044189473e-05	0.00118350363671	0.3	0.111111111111	0.692307692308	0.4375
249843937	7.01688724261e-06	7.13371204584e-05	0.00179338491042	1.24174241295e-05	4.19351682299e-05	0.5	0.222222222222	0.846153846154	0.65625
634017251	1.49250323406e-05	0.00217891099505	0.00681914963546	0.00494834351562	3.72757050933e-05	0.6	0.222222222222	0.846153846154	0.14375
38739066	0.000120857394584	0.0102838091019	0.0423781855803	0.0209378466531	0.000656984302269	0.3	0.222222222222	0.615384615385	0.95
56824433	1.32556922305e-05	0.000433028836467	0.00251073887458	0.000877497971821	9.78487258698e-05	0.3	0.111111111111	0.538461538462	0.88125
420958041	1.06243595145e-05	0.000805984308337	0.0351103324693	0.0146484213315	1.86378525466e-05	0.5	0.111111111111	0.230769230769	0.71875
866664906	7.39602550491e-05	0.00407622809356	0.0168849690052	0.0272624546764	3.26162419566e-05	0.6	0.0	0.461538461538	0.225
51799302	1.73583077554e-05	0.00247302017589	0.00933703346985	0.000217304922267	0.000218994767423	0.3	0.111111111111	0.615384615385	0.99375
2900743415	6.36612753866e-07	0.000131410485055	0.000783087594349	0.000430470703157	0.0	0.8	0.222222222222	0.692307692308	0.6625
36171841	1.26332264267e-05	0.000586966833245	0.000307233271506	0.0	0.000149102820373	0.3	0.111111111111	0.461538461538	0.9875
195930557	7.1300628433e-06	0.000486844558918	0.0023221119358	0.000188330932631	6.52324839132e-05	0.4	0.222222222222	0.692307692308	0.9375
16438594	0.000139135254095	0.00423517220405	0.0366364958831	0.0148181261279	0.00140249840413	0.2	0.222222222222	0.615384615385	0.875
453086264	2.63133271598e-06	0.000591972946961	0.00043727153991	0.000182122220567	2.32973156833e-05	0.6	0.222222222222	0.692307692308	0.71875
50378967	2.66528539619e-05	0.00119646117821	0.00923414604869	0.000387009718704	0.000368097587796	0.3	0.222222222222	0.923076923077	1.0
3388290885	0.000127435726374	0.00105879305101	0.00105745405076	0.00119000314575	0.000205016378013	0.9	0.111111111111	0.769230769231	0.25625
50769180	0.00930623158721	0.000420513552176	0.0342429343493	0.000128313382672	0.0380911111422	0.3	0.111111111111	0.846153846154	0.975
3267492818	2.52805998035e-05	0.00245424724945	6.85916141036e-05	8.27828275303e-05	7.45514101865e-05	0.9	0.222222222222	0.923076923077	0.91875
2358208718	1.47977097899e-05	0.000652046311558	0.000168621051338	2.06957068826e-06	6.98919470499e-05	0.8	0.111111111111	0.923076923077	0.9375
18497595	0.00239773827616	0.00181721927904	0.00277938936316	7.2434974089e-05	0.00140249840413	0.2	0.222222222222	0.153846153846	0.425
3820050292	7.72423474691e-06	0.000739653301595	0.000442987507752	7.65741154655e-05	2.32973156833e-05	0.9	0.333333333333	0.615384615385	0.26875
235271965	0.000105847480543	0.00089859741209	0.00424124813874	4.55305551416e-05	0.00268851022985	0.5	0.111111111111	0.923076923077	0.8875
19615120	7.54032439579e-06	0.000272833197542	0.0030308919482	0.000366314011821	9.78487258698e-05	0.3	0.111111111111	0.307692307692	0.75625
1071777608	0.000501283029344	0.000247802628961	0.00192913914666	2.48348482591e-05	0.00449638192687	0.7	0.111111111111	0.692307692308	0.875
3690067995	3.96114602405e-06	0.00022152053195	0.0057545506249	0.0626790178645	7.92108733232e-05	0.9	0.111111111111	0.923076923077	0.6625
3010143747	5.11836654108e-05	0.00433153989309	0.00389686107626	0.00114447259061	0.000242292083106	0.9	0.0	0.692307692308	0.8625
278005891	0.000314331083959	0.0166253036521	0.00314521130504	0.000637427771983	0.00229245586324	0.5	0.111111111111	0.923076923077	0.59375
831988088	3.97670766915e-05	0.00124652231538	0.0486071615361	0.0421612940612	4.19351682299e-05	0.6	0.111111111111	0.692307692308	0.06875
23247996	2.82373123715e-05	0.00116517296749	0.0100943992089	9.93393930363e-05	0.000834043901462	0.3	0.111111111111	0.384615384615	1.0
4147751584	3.53249343645e-05	0.0058846866736	0.0004086917007	0.000954072087286	0.00016774067292	0.9	0.111111111111	0.846153846154	0.99375
22024503	2.9807623831e-05	0.00253684812577	0.0124236561045	8.27828275303e-06	0.000368097587796	0.3	0.0	0.615384615385	0.81875
21798534	8.1344962994e-06	0.000837272519064	0.0270093770452	0.00221651020712	0.000116486578416	0.3	0.111111111111	0.692307692308	0.83125
42007823	1.7287573005e-05	0.000371703943441	0.0604606498484	0.019139389725	0.000288886714473	0.3	0.111111111111	0.846153846154	0.84375
721504266	1.47411219895e-05	0.000211508304517	0.00760366622177	0.0110784118942	5.12540945032e-05	0.6	0.111111111111	1.0	0.8375
190053325	1.10770619173e-05	0.00075967775646	0.00760080823785	0.0395722611302	8.85297995965e-05	0.4	0.0	0.692307692308	0.9875
205340154	1.2845430678e-05	0.000407998267885	0.0032009419915	3.93218430769e-05	0.000163081209783	0.4	0.222222222222	0.692307692308	0.65
1964042322	5.80024953522e-07	0.000563187793092	9.28844774319e-05	0.0	0.0	0.7	0.111111111111	0.769230769231	0.24375
18455366	2.16448336314e-06	0.000301618351412	0.000450132467555	0.00112584645441	1.397838941e-05	0.2	0.111111111111	0.769230769231	1.0
616297361	6.15675267739e-05	1.376681272e-05	9.28844774319e-05	0.000511183959999	4.65946313666e-05	0.6	0.0	0.692307692308	0.0
2746414153	1.17561155214e-05	0.000764683870176	0.000557306864592	0.000209026639514	3.26162419566e-05	0.8	0.111111111111	0.692307692308	0.90625
44893	1.25766386264e-05	0.00208004024915	0.0112233028577	0.00354517458898	0.000130464967826	0.0	0.0	0.461538461538	0.8125
3320162663	1.72592791048e-06	0.000563187793092	0.000268650488572	0.000295948608421	0.0	0.9	0.111111111111	1.0	0.2625
24795242	6.10016487704e-05	0.000351679488575	0.0114390806437	2.89739896356e-05	0.000596411281492	0.3	0.0	1.0	0.64375
222622640	0.000402098762292	0.00285723940362	0.0767983149327	0.0329972350536	0.00548884757498	0.4	0.222222222222	0.538461538462	0.98125
3892157481	9.90286506014e-08	2.6282097011e-05	2.42928633284e-05	2.89739896356e-05	0.0	0.9	0.111111111111	0.615384615385	0.0
35277267	9.84627725979e-06	0.00103876859615	0.0120035324681	0.0661600357622	0.000121146041553	0.3	0.111111111111	0.461538461538	0.7625
14236852	4.80996302921e-06	0.000446795649187	0.0102773101799	0.0026428417689	8.85297995965e-05	0.2	0.0	0.615384615385	0.2125
1546147508	1.69763401031e-06	1.87729264364e-05	0.000121464316642	8.27828275303e-06	2.79567788199e-05	0.7	0.333333333333	1.0	0.84375
19069521	2.80534020204e-05	0.000420513552176	0.00244929222028	0.000146939518866	0.000386735440343	0.3	0.111111111111	0.461538461538	0.45
197843269	0.000128157220828	0.00458810322106	0.0120692660983	0.00256005894137	0.00187776364407	0.4	0.0	1.0	0.29375
376562166	6.62077264021e-06	0.000459310933478	0.000768797674744	0.000184191791255	3.26162419566e-05	0.5	0.111111111111	0.384615384615	0.775
3738917600	8.06376154897e-07	5.13126655929e-05	0.000510150129895	0.00154183016275	1.397838941e-05	0.9	0.222222222222	0.923076923077	0.7875
18678924	0.00148555708157	0.0060611521821	0.118492013364	0.00190607460388	0.0148543684797	0.3	0.111111111111	0.461538461538	0.7375
32029132	0.00026013411818	0.0151747822028	0.00989434033444	0.000238000629149	0.000610389670902	0.3	0.111111111111	1.0	0.625
394359359	5.45647864814e-05	0.00376084292943	0.0109389334576	8.27828275303e-06	0.000484584166212	0.5	0.111111111111	0.769230769231	0.80625
78514857	0.000121211068336	0.000720880375158	0.149745496532	0.139536664514	0.00112293061593	0.3	0.111111111111	0.538461538462	0.9
403858219	2.90012476761e-06	0.000172710923215	0.000182910970943	6.82958327125e-05	4.65946313666e-06	0.5	0.111111111111	1.0	0.425
36890646	0.000273135165309	0.00241294681129	0.0295458377751	0.000693306180566	0.00303331050196	0.3	0.111111111111	0.769230769231	1.0
21233325	0.000230878225402	0.00364570231395	0.0284312240459	0.000126243811984	0.00216665035855	0.3	0.111111111111	0.615384615385	0.84375
98458379	1.86598271633e-05	0.00040048909731	0.00101315529999	0.0	0.00016774067292	0.3	0.222222222222	1.0	0.925
359516410	1.45855055386e-05	0.000729641074162	0.0263091709846	0.023646914684	3.72757050933e-05	0.5	0.111111111111	1.0	0.4375
34122276	4.69678742852e-06	0.000470574689339	0.00281797214609	0.002396562857	0.000149102820373	0.3	0.111111111111	0.615384615385	0.68125
75475026	1.19400258725e-05	0.00105754152258	0.00711209298736	0.000856802264938	9.31892627331e-06	0.3	0.111111111111	0.846153846154	0.86875
18697888	0.000240215212459	0.00218141405191	0.0328325192842	0.00568511068064	0.00381610030892	0.3	0.111111111111	0.615384615385	0.9875
17238590	1.82920064611e-05	0.00123150397423	0.156583223063	0.013582592427	0.000302865103883	0.2	0.222222222222	0.846153846154	0.06875
236026761	0.000728115227022	0.00446795649187	0.0701192065093	0.0127340684448	0.00863398519223	0.5	0.111111111111	0.615384615385	0.68125
71416149	8.30425970043e-06	0.000230281230953	0.00101887126783	6.41566913359e-05	6.98919470499e-05	0.3	0.111111111111	0.230769230769	0.95625
22545491	8.31840665052e-05	0.000295360709266	0.00438986330263	2.06957068826e-05	0.00273510486122	0.3	0.111111111111	0.615384615385	0.425
333043953	2.81241367708e-05	0.00231908217911	0.0044670288685	0.00141351678008	0.00015376228351	0.5	0.111111111111	1.0	0.33125
35767305	2.95671256796e-06	0.000794720552475	0.00131753058757	4.13914137651e-05	4.19351682299e-05	0.3	0.222222222222	0.615384615385	0.14375
1699623224	1.61558169981e-05	0.00135039917499	0.00809381046422	0.00301536449279	7.45514101865e-05	0.7	0.0	0.692307692308	0.525
39454438	0.000463001382412	0.0226401492823	0.055374867461	0.00179017864534	0.000358778661523	0.3	0.111111111111	0.615384615385	0.83125
858646280	0.00125528717502	0.0389137734458	0.080619439435	0.00367555754234	0.00818201726797	0.6	0.111111111111	0.846153846154	0.625
129760550	2.0753575776e-05	0.0014968280012	0.00880687745251	0.000136591665425	0.000349459735249	0.4	0.0	0.538461538462	0.96875
48549738	1.80090674594e-05	0.0020950585903	5.00147186172e-05	0.0	1.86378525466e-05	0.3	0.111111111111	0.615384615385	0.8625
949835311	4.70527559857e-05	0.0033641084174	0.0399074584806	0.0	0.000330821882703	0.6	0.0	0.692307692308	0.9875
307629778	0.000588357507123	0.0109596344536	0.0271236964021	0.0206170631964	0.000740854638729	0.5	0.222222222222	1.0	0.975
2177123702	6.07328567188e-05	0.000242796515244	0.11016527721	0.102454096922	0.000316843493293	0.7	0.111111111111	0.846153846154	0.075
886157270	7.58276524605e-06	0.00141798171016	0.00122178812622	0.000161426513684	1.86378525466e-05	0.6	0.111111111111	0.538461538462	0.5
